session;created;modified;ended;expired;treat;variable;value;treat_nr
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tru_int_1;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tru_int_2;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tru_int_3;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tch_1;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tch_2;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tch_3;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tch_4;NA;8
X-dfYim5E4J4pQNoWUvrL_f3G9cKl00TZMjiwnQnAdiRyrkfQXmQP8N-XEV3Utzh;2019-11-04 07:10:15;2019-11-04 08:06:51;NA;NA;nonvis;tch_5;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsm_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsm_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsm_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsm_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsc_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsc_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tsc_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_exp_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_exp_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_exp_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_exp_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_exp_5;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_exp_6;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_int_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_int_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_int_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_int_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_ben_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_ben_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_ben_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tru_ben_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tch_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tch_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tch_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tch_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;visosp;tch_5;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsm_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsm_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsm_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsm_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsc_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsc_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tsc_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_int_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_ben_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_ben_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_ben_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_ben_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_exp_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_exp_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_exp_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_exp_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_exp_5;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_exp_6;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_int_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_int_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tru_int_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tch_1;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tch_2;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tch_3;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tch_4;NA;8
IxWjvpQGSuAfvCqEE9vYppvgb_Ng-a7T3ncI-O6HWuaSu7-qFkv_xfw3uC7qYAUs;2019-11-04 14:59:46;NA;NA;NA;nonvis;tch_5;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsm_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsm_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsm_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsm_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsc_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsc_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tsc_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_exp_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_exp_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_exp_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_exp_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_exp_5;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_exp_6;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_int_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_int_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_int_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_int_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_ben_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_ben_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_ben_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tru_ben_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tch_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tch_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tch_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tch_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;visosp;tch_5;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsm_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsm_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsm_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsm_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsc_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsc_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tsc_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_int_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_ben_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_ben_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_ben_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_ben_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_exp_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_exp_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_exp_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_exp_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_exp_5;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_exp_6;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_int_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_int_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tru_int_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tch_1;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tch_2;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tch_3;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tch_4;NA;8
3NtRUjL8pDPqQqn4nQsocIm17CXISowmmxrwDWMsX36Hox3SlQvK3XzecK6UYZ3C;2019-11-04 15:53:53;2019-11-06 21:34:21;NA;NA;nonvis;tch_5;NA;8
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsm_1;   1;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsm_2;   1;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsm_3;   1;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsm_4;   1;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsc_1;   2;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsc_2;   2;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tsc_3;   1;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_exp_1;   3;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_exp_2;   3;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_exp_3;   3;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_exp_4;   2;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_exp_5;   3;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_exp_6;   3;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_int_1;   2;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_int_2;   2;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_int_3;   3;9
Lw_PH7G-3y9J0o-ELM8oAhty5-5yKnkBFzq6GOV9hyaKQPqfhxHHA8KgXzU0poNv;2019-10-25 23:15:40;2019-10-25 23:27:51;2019-10-25 23:27:51;NA;visosp;tru_int_4;   2;9
